Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/01  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/01  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  17:00:00,6862378.596677196,6862378.596677195,0.0 
 01/01  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/02  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  07:00:00,29610776.177636137,29610776.17763613,5707198.811867738 
 01/02  08:00:00,35868449.48324829,35868449.483248289,5713893.751318113 
 01/02  09:00:00,37794205.13193827,37794205.13193828,0.0 
 01/02  10:00:00,34554253.789962489,34554253.789962489,0.0 
 01/02  11:00:00,32407184.674232589,32407184.674232589,0.0 
 01/02  12:00:00,30613081.942337354,30613081.94233735,0.0 
 01/02  13:00:00,31354527.021832188,31354527.021832184,0.0 
 01/02  14:00:00,30158061.82924198,30158061.82924199,0.0 
 01/02  15:00:00,30882098.49623975,30882098.49623975,0.0 
 01/02  16:00:00,31535073.03080255,31535073.030802549,0.0 
 01/02  17:00:00,33310349.174687447,33310349.174687447,0.0 
 01/02  18:00:00,34179736.33813867,34179736.33813868,405268.5236488568 
 01/02  19:00:00,28611295.53016889,28611295.530168896,0.0 
 01/02  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/02  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/02  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/03  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  07:00:00,26313508.178431736,26313508.178431743,3178776.8666298815 
 01/03  08:00:00,35203545.3652365,35203545.3652365,7472809.675819759 
 01/03  09:00:00,37275971.118466738,37275971.118466738,0.0 
 01/03  10:00:00,35116815.04682742,35116815.04682741,0.0 
 01/03  11:00:00,33455040.76155622,33455040.76155622,0.0 
 01/03  12:00:00,32082805.069493534,32082805.06949354,0.0 
 01/03  13:00:00,35069474.03676569,35069474.036765698,380580.93539631596 
 01/03  14:00:00,30824688.771767446,30824688.771767446,0.0 
 01/03  15:00:00,30779736.46767907,30779736.46767907,0.0 
 01/03  16:00:00,31475738.39627414,31475738.39627414,0.0 
 01/03  17:00:00,33654954.95523958,33654954.95523958,0.0 
 01/03  18:00:00,33765569.5209308,33765569.520930808,2471321.5080494175 
 01/03  19:00:00,28834761.340558717,28834761.340558717,0.0 
 01/03  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/03  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/03  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/04  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  07:00:00,27867119.441178435,27867119.44117844,3898145.2070000416 
 01/04  08:00:00,36094838.0196804,36094838.01968041,7440183.276621509 
 01/04  09:00:00,37010075.82657621,37010075.8265762,0.0 
 01/04  10:00:00,34239782.31850192,34239782.31850193,0.0 
 01/04  11:00:00,32353402.508067725,32353402.508067725,0.0 
 01/04  12:00:00,31256456.894405366,31256456.894405359,0.0 
 01/04  13:00:00,33935581.52655654,33935581.52655654,0.0 
 01/04  14:00:00,30247669.12514007,30247669.125140076,0.0 
 01/04  15:00:00,30595870.18482772,30595870.184827724,0.0 
 01/04  16:00:00,31538852.91336675,31538852.913366755,0.0 
 01/04  17:00:00,33947150.61443162,33947150.61443162,0.0 
 01/04  18:00:00,34315970.1626902,34315970.16269019,3854627.7903475018 
 01/04  19:00:00,30908162.048556366,30908162.04855637,0.0 
 01/04  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/04  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/04  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/05  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  07:00:00,18461163.926771188,18461163.926771188,43488106.16396269 
 01/05  08:00:00,19585601.918369708,19585601.91836971,64457038.05158451 
 01/05  09:00:00,29724968.765361195,29724968.76536119,35642143.36725623 
 01/05  10:00:00,32423993.710737155,32423993.710737155,16066451.883276862 
 01/05  11:00:00,36025787.13053152,36025787.13053152,0.0 
 01/05  12:00:00,34291108.46724052,34291108.46724052,0.0 
 01/05  13:00:00,33868336.05345667,33868336.053456667,0.0 
 01/05  14:00:00,31737926.34143333,31737926.34143333,0.0 
 01/05  15:00:00,30659964.565989715,30659964.565989715,0.0 
 01/05  16:00:00,30893334.952820336,30893334.952820343,0.0 
 01/05  17:00:00,33501654.485165053,33501654.48516505,0.0 
 01/05  18:00:00,33817014.38910873,33817014.38910873,1806931.7188488693 
 01/05  19:00:00,29378837.20246202,29378837.20246202,0.0 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,18461163.926771188,18461163.926771188,41725748.190776858 
 01/06  08:00:00,19569374.728194685,19569374.728194685,65441689.46232955 
 01/06  09:00:00,29692612.486990796,29692612.486990796,35806944.542433928 
 01/06  10:00:00,29412975.616912597,29412975.616912608,23999162.752123868 
 01/06  11:00:00,29323979.38743066,29323979.38743066,18194534.139599667 
 01/06  12:00:00,37227954.494972478,37227954.494972478,0.0 
 01/06  13:00:00,38897137.67687266,38897137.67687266,8940811.1806775 
 01/06  14:00:00,37413898.63782626,37413898.637826267,0.0 
 01/06  15:00:00,36946309.15975962,36946309.159759629,0.0 
 01/06  16:00:00,36247394.28855253,36247394.28855254,2821785.6523549698 
 01/06  17:00:00,32221228.695000236,32221228.695000236,19899596.721093257 
 01/06  18:00:00,23479436.556318888,23479436.556318888,48944782.712755259 
 01/06  19:00:00,17578902.564850257,17578902.564850257,51308712.29331159 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/08  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,34244377.73758739,34244377.737587388,26848871.42008819 
 01/09  08:00:00,37852204.563058,37852204.563058007,28880261.414699429 
 01/09  09:00:00,42650504.15264863,42650504.152648638,891508.0691592159 
 01/09  10:00:00,37745654.95230239,37745654.9523024,0.0 
 01/09  11:00:00,34653294.09720714,34653294.097207147,0.0 
 01/09  12:00:00,32094433.73125763,32094433.73125763,0.0 
 01/09  13:00:00,32123020.6130946,32123020.613094596,0.0 
 01/09  14:00:00,30057028.83535483,30057028.83535483,0.0 
 01/09  15:00:00,29801541.864964744,29801541.86496474,0.0 
 01/09  16:00:00,30094025.656258964,30094025.656258964,0.0 
 01/09  17:00:00,32298268.331618038,32298268.331618038,0.0 
 01/09  18:00:00,30509422.44499576,30509422.444995759,0.0 
 01/09  19:00:00,25552525.48566462,25552525.48566462,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,25517177.477282224,25517177.477282224,3079253.3435537337 
 01/10  08:00:00,34877859.5062798,34877859.5062798,6315443.294454063 
 01/10  09:00:00,33553805.429005065,33553805.42900507,0.0 
 01/10  10:00:00,30762543.55251387,30762543.55251388,0.0 
 01/10  11:00:00,29955477.940201258,29955477.94020126,0.0 
 01/10  12:00:00,29667475.576306616,29667475.57630661,0.0 
 01/10  13:00:00,27853005.18215219,27853005.182152187,0.0 
 01/10  14:00:00,29836133.72471107,29836133.72471108,0.0 
 01/10  15:00:00,29930066.791603976,29930066.791603976,0.0 
 01/10  16:00:00,29902545.934468043,29902545.934468043,0.0 
 01/10  17:00:00,31768125.705529117,31768125.705529117,0.0 
 01/10  18:00:00,28035007.702161615,28035007.70216161,0.0 
 01/10  19:00:00,25811180.12807685,25811180.128076849,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,26593360.353920297,26593360.35392029,3269793.0098609558 
 01/11  08:00:00,35832514.24371126,35832514.24371126,7339629.445879668 
 01/11  09:00:00,37110359.95054761,37110359.950547609,64407.43449626973 
 01/11  10:00:00,33633152.60513714,33633152.60513714,0.0 
 01/11  11:00:00,31221992.31832315,31221992.318323155,0.0 
 01/11  12:00:00,29919829.963844465,29919829.963844465,0.0 
 01/11  13:00:00,28488978.041082596,28488978.04108259,0.0 
 01/11  14:00:00,29338341.004147039,29338341.004147047,0.0 
 01/11  15:00:00,29521194.972358228,29521194.972358236,0.0 
 01/11  16:00:00,29811913.407396798,29811913.407396798,0.0 
 01/11  17:00:00,31726863.687623007,31726863.687623,0.0 
 01/11  18:00:00,25401935.98061139,25401935.980611385,0.0 
 01/11  19:00:00,20933741.356735629,20933741.356735629,0.0 
 01/11  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,22794758.983589505,22794758.983589505,2099296.3663790395 
 01/12  08:00:00,30562371.782991195,30562371.7829912,49805.670349935834 
 01/12  09:00:00,31397039.043709686,31397039.043709686,0.0 
 01/12  10:00:00,30921359.427147297,30921359.42714729,0.0 
 01/12  11:00:00,30255114.675214404,30255114.6752144,0.0 
 01/12  12:00:00,29648133.256470328,29648133.256470324,0.0 
 01/12  13:00:00,30156435.28162918,30156435.281629187,0.0 
 01/12  14:00:00,29393432.36488306,29393432.36488306,0.0 
 01/12  15:00:00,29929695.716793535,29929695.716793535,0.0 
 01/12  16:00:00,30627740.460556,30627740.460556,0.0 
 01/12  17:00:00,32063136.43846913,32063136.43846913,0.0 
 01/12  18:00:00,31381853.57390388,31381853.573903875,0.0 
 01/12  19:00:00,27970983.616528978,27970983.61652898,0.0 
 01/12  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,31258898.85100726,31258898.851007265,15746188.85938354 
 01/13  08:00:00,36885196.51317328,36885196.51317328,28752142.223044725 
 01/13  09:00:00,42037840.61871787,42037840.618717867,730443.4836879229 
 01/13  10:00:00,36819032.713625568,36819032.713625568,0.0 
 01/13  11:00:00,33884822.91035417,33884822.91035417,0.0 
 01/13  12:00:00,32501439.452505769,32501439.452505769,0.0 
 01/13  13:00:00,32455154.085636144,32455154.08563614,0.0 
 01/13  14:00:00,31048777.171378703,31048777.17137871,0.0 
 01/13  15:00:00,31139943.39265228,31139943.39265228,0.0 
 01/13  16:00:00,32816580.22516094,32816580.225160935,0.0 
 01/13  17:00:00,35927348.972284469,35927348.972284469,0.0 
 01/13  18:00:00,35856149.773719269,35856149.77371926,7678763.459627167 
 01/13  19:00:00,32239052.150799619,32239052.150799619,86282.74230569025 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/16  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/16  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5245258.596677196,5245258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  17:00:00,5228818.596677196,5228818.596677197,0.0 
