Date/Time,CORE_ZN:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),CORE_ZN:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CORE_ZN:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly) 
 12/21  18:00:00,910.2525831693293,863.9932129748141,37623.966508076956,1397.127395705791,1377.9518866267572,30707.141487972167,1112.8630245887744,1112.8630245887744,18721.91663819662,1814.4803949106492,1814.4803949106492,31142.673314040276,1116.2935339508774,1116.2935339508774,18728.980928089528,0.0,0.0,0.0 
 12/21  19:00:00,1157.7752108662896,1103.861927967144,37273.893542208796,1749.826557953049,1749.826557953049,30571.657632217335,1079.0196609264442,1003.5533123956708,18351.161690149605,1750.8611085806658,1630.1307188603478,30536.69194340023,1084.6321434637823,1014.8949773391669,18363.513285404933,0.0,0.0,0.0 
 12/21  20:00:00,1194.408678034266,1117.3871917514953,35619.008138651676,1401.9795446552816,1401.9795446552816,29110.315354718274,1257.1679611693937,1213.0547978647835,17871.776666068625,2040.7698953464978,1979.4354239263146,29729.665301405836,1260.3547279707038,1220.1432638327287,17881.480457039936,0.0,0.0,0.0 
 12/21  21:00:00,1286.9159268097537,1189.4505254775793,37843.69244798753,1767.4190739809317,1767.4190739809317,30615.548887573725,1085.0675023187243,996.6910144929026,18321.58175170935,1769.190394770225,1647.402776854794,30547.794423530242,1089.6649661229915,1009.0904061905309,18334.01917203621,0.0,0.0,0.0 
 12/21  22:00:00,1155.883137087858,1108.2446104757234,35791.87249144485,1406.512251963158,1406.512251963158,29125.525474087215,1256.3323317368565,1212.2079924199452,17869.78488304789,2038.9928139190185,1978.227277267791,29728.932233332063,1260.1763101343256,1219.9541835820346,17880.998445498855,0.0,0.0,0.0 
 12/21  23:00:00,1246.7686284842337,1152.6343702577688,37771.42900784337,1770.29821844463,1770.29821844463,30625.727563225042,1084.2455705860477,996.0339867724805,18320.292979411686,1767.7303002448325,1646.117766185651,30548.427233860235,1089.1521036164802,1008.7486239355098,18333.57984408653,0.0,0.0,0.0 
 12/21  24:00:00,1132.804678553648,1086.18582770639,35748.744641682264,1408.1707161584843,1408.1707161584843,29130.394545811538,1255.7833413867675,1211.6811074328518,17868.600510805816,2038.0416623836754,1977.1949661357612,29727.397073827433,1259.8528928137187,1219.657201975016,17880.35920337008,0.0,0.0,0.0 
 07/21  01:00:00,-4978.935417024567,-51007.01345752564,-4978.935417024567,-3980.0350995252033,-39820.88289227865,-3980.0350995252033,-2370.038859092579,-23872.760555737852,-2370.038859092579,-3978.338744430299,-39830.48428865515,-3978.338744430299,-2434.068106808214,-24014.09316049909,-2434.068106808214,0.0,0.0,0.0 
 07/21  02:00:00,-5533.020499466339,-49417.49211544435,-5533.020499466339,-4500.591573807459,-38674.47968815518,-4500.591573807459,-2723.612032679945,-23228.56060761798,-2723.612032679945,-4499.557615714679,-38681.58352437722,-4499.557615714679,-2797.7383939209017,-23365.580004939853,-2797.7383939209017,0.0,0.0,0.0 
 07/21  03:00:00,-4430.596706056926,-46000.015657983044,-4430.596706056926,-3482.096433382017,-35816.667796896094,-3482.096433382017,-2075.503214851244,-21475.63551174445,-2075.503214851244,-3477.8261788693767,-35820.86274648661,-3477.8261788693767,-2087.0727146484746,-21522.67420214995,-2087.0727146484746,0.0,0.0,0.0 
 07/21  04:00:00,-5169.1250936298975,-46920.52255853256,-5169.1250936298975,-4105.926945723665,-36603.47920840056,-4105.926945723665,-2472.7611413430186,-21972.882987603454,-2472.7611413430186,-4102.231785169405,-36604.865920826494,-4102.231785169405,-2516.0879567155635,-22063.92663486961,-2516.0879567155635,0.0,0.0,0.0 
 07/21  05:00:00,-5375.414035720882,-48971.44404282545,-5375.414035720882,-3993.224341379581,-37829.70065694497,-3993.224341379581,-2326.8325039562455,-22613.508991059618,-2326.8325039562455,-3985.1424296594178,-37828.70235213395,-3985.1424296594178,-2332.6210022173964,-22647.87507843564,-2332.6210022173964,0.0,0.0,0.0 
 07/21  06:00:00,-5369.072272252528,-47056.194356156026,-5369.072272252528,-4144.712954796404,-36554.75471182036,-4144.712954796404,-2495.8639018601584,-21943.22480695105,-2495.8639018601584,-4151.976182641093,-36570.02952372524,-4151.976182641093,-2503.015170097114,-21980.926655757823,-2503.015170097114,0.0,0.0,0.0 
 07/21  07:00:00,-3071.6526834989104,-46891.0294701232,-3071.6526834989104,-2454.703686144176,-36507.46495716676,-2454.703686144176,-1691.4497688065621,-22323.92020150988,-1691.4497688065621,-2503.5090990508293,-36634.096499606756,-2503.5090990508293,-1495.6394550926786,-21934.27518596295,-1495.6394550926786,0.0,0.0,0.0 
 07/21  08:00:00,-2801.2244036481957,-74102.22962274916,-2801.2244036481957,-2295.6989592481277,-57216.53657836537,-2295.6989592481277,-1972.1632702090155,-35357.24288064185,-1972.1632702090155,-2330.6140550341183,-57316.46164407691,-2330.6140550341183,-1403.4582589445554,-34210.37506339001,-1403.4582589445554,0.0,0.0,0.0 
 07/21  09:00:00,-2849.210735613478,-82616.7025971079,-2849.210735613478,-2415.2981673302997,-63861.89767562881,-2415.2981673302997,-2345.1987213046773,-39867.77663481203,-2345.1987213046773,-2453.732742098706,-63957.205888826255,-2453.732742098706,-1469.9584345216329,-38135.27204277351,-1469.9584345216329,0.0,0.0,0.0 
 07/21  10:00:00,-2948.1874050724596,-80761.28838379303,-2948.1874050724596,-2595.7910624275096,-62677.06692464749,-2595.7910624275096,-2541.1524884075757,-39310.474133487034,-2541.1524884075757,-2634.5903493832607,-62764.74285197311,-2634.5903493832607,-1581.8772315176186,-37441.13193049368,-1581.8772315176186,0.0,0.0,0.0 
 07/21  11:00:00,-3061.3006738079457,-66320.4305564004,-3061.3006738079457,-2790.068631411934,-51942.42932066856,-2790.068631411934,-2434.0384741242065,-32538.793337492116,-2434.0384741242065,-2819.967497838154,-52004.215546771105,-2819.967497838154,-1705.8795917971868,-31091.87634707981,-1705.8795917971868,0.0,0.0,0.0 
 07/21  12:00:00,-3169.904672167404,-51855.45201934461,-3169.904672167404,-2969.5722555700163,-41161.813154384035,-2969.5722555700163,-2270.9339108802983,-25614.5265705455,-2270.9339108802983,-2987.8726540245193,-41196.161469813545,-2987.8726540245193,-1808.7509314537658,-24694.79151493528,-1808.7509314537658,0.0,0.0,0.0 
 07/21  13:00:00,-3262.5190915058797,-37346.27459464281,-3262.5190915058797,-3125.1117272653114,-30320.032880231887,-3125.1117272653114,-2230.885584191088,-18914.54364182634,-2230.885584191088,-3127.9580974715245,-30322.41262048883,-3127.9580974715245,-1895.132557691598,-18252.002770311883,-1895.132557691598,0.0,0.0,0.0 
 07/21  14:00:00,-3328.682547059538,-24883.007804706005,-3328.682547059538,-3249.52694425261,-21006.850201681762,-3249.52694425261,-2203.9790105388547,-13191.220454351185,-2203.9790105388547,-3239.649671311456,-20981.484289140935,-3239.649671311456,-1969.0274944798311,-12724.65958636567,-1969.0274944798311,0.0,0.0,0.0 
 07/21  15:00:00,-3362.310860637526,-29185.70633204756,-3362.310860637526,-3303.150096859157,-24310.83391720983,-3303.150096859157,-2199.084309963104,-15074.04838415196,-2199.084309963104,-3313.2796347164635,-24321.13365236277,-3313.2796347164635,-2215.5516457263143,-15056.405400204885,-2215.5516457263143,0.0,0.0,0.0 
 07/21  16:00:00,-3379.609753745641,-43961.41185244885,-3379.609753745641,-3335.3561859116594,-35537.76288362618,-3335.3561859116594,-2174.9083099850636,-21653.823233613264,-2174.9083099850636,-3339.080703293403,-35543.532482788236,-3339.080703293403,-2638.727648550567,-22419.746096868945,-2638.727648550567,0.0,0.0,0.0 
 07/21  17:00:00,-3370.667197905552,-56570.93356567917,-3370.667197905552,-3315.337873910042,-45080.277896019594,-3315.337873910042,-2122.7949901128604,-27237.043108054582,-2122.7949901128604,-3303.6094195641076,-45057.883901968635,-3303.6094195641076,-2905.018374692119,-28566.33255863238,-2905.018374692119,0.0,0.0,0.0 
 07/21  18:00:00,-3313.182139074781,-64874.40778146173,-3313.182139074781,-3226.6507895037594,-51294.99710636224,-3226.6507895037594,-2039.6634252226706,-30865.34290793471,-2039.6634252226706,-3218.6592845067394,-51279.51463985318,-3218.6592845067394,-2912.204626916036,-32389.48840292687,-2912.204626916036,0.0,0.0,0.0 
 07/21  19:00:00,-3234.72343703677,-73115.73460189488,-3234.72343703677,-3079.6221081985636,-57389.94568125891,-3079.6221081985636,-1932.2749876996352,-34444.56278747553,-1932.2749876996352,-3119.660349101732,-57471.663043830216,-3119.660349101732,-2638.8977717488915,-35744.617812641976,-2638.8977717488915,0.0,0.0,0.0 
 07/21  20:00:00,-5987.0964845801345,-83747.396640877,-5987.0964845801345,-5465.951440474254,-65618.11042180535,-5465.951440474254,-3255.8690304745437,-39213.23406073035,-3255.8690304745437,-5561.866428461794,-65771.09009797046,-5561.866428461794,-3978.9157074362265,-40323.393043072814,-3978.9157074362265,0.0,0.0,0.0 
 07/21  21:00:00,-6899.632230034561,-69913.04672123071,-6899.632230034561,-6109.831966641866,-55010.34380070964,-6109.831966641866,-3721.9908703264095,-32998.529387352515,-3721.9908703264095,-6179.525879705299,-55128.839811198624,-6179.525879705299,-4232.515026694907,-33785.652796326176,-4232.515026694907,0.0,0.0,0.0 
 07/21  22:00:00,-5153.627886366363,-53151.17049175701,-5153.627886366363,-4384.712804046544,-41700.98476267777,-4384.712804046544,-2653.4115319431426,-25027.567431458447,-2653.4115319431426,-4409.298314205369,-41744.51188351633,-4409.298314205369,-2897.8293573474098,-25469.844719806988,-2897.8293573474098,0.0,0.0,0.0 
 07/21  23:00:00,-5824.671913176913,-51944.18514092973,-5824.671913176913,-4935.0395697860085,-40915.91368225819,-4935.0395697860085,-3017.6793666903664,-24618.747267984512,-3017.6793666903664,-4953.713225934017,-40952.289649340884,-4953.713225934017,-3204.0824234908378,-24925.216975793068,-3204.0824234908378,0.0,0.0,0.0 
 07/21  24:00:00,-4662.867857939399,-46304.29637497587,-4662.867857939399,-3784.4955994303004,-36242.04636028621,-3784.4955994303004,-2283.028415948475,-21772.684933996952,-2283.028415948475,-3789.8987385861697,-36259.07553317383,-3789.8987385861697,-2349.6603431895255,-21885.758404261625,-2349.6603431895255,0.0,0.0,0.0 
 01/01  01:00:00,0.0,-17491.2337975889,18932.567405807302,0.0,-12920.70174200025,14198.843162214449,0.0,-6444.008300747634,9653.173029640524,0.0,-9592.592712583852,16603.80421639101,0.0,-6527.783161059376,9550.9293775239,0.0,0.0,0.0 
 01/01  02:00:00,0.0,-21345.953121482886,24967.23215841001,0.0,-16629.954840864466,19115.60114728849,0.0,-8322.04077381996,12789.388828738714,0.0,-12568.46724901934,22187.47293231946,0.0,-8420.631664752205,12686.929463495011,0.0,0.0,0.0 
 01/01  03:00:00,0.0,-14086.09727215484,17229.847979965663,0.0,-10892.434111100521,13459.85770041348,0.0,-5485.899504992677,8897.848795594464,0.0,-8477.562858782829,15671.187654144916,0.0,-5549.976427358956,8851.649104350941,0.0,0.0,0.0 
 01/01  04:00:00,0.0,-13809.482721959945,17504.789813592306,0.0,-10616.791073591798,13721.261354477261,0.0,-5364.757604973828,8945.634016675614,0.0,-8324.248615185157,15702.761503958287,0.0,-5423.193870296316,8911.88196488589,0.0,0.0,0.0 
 01/01  05:00:00,0.0,-13578.896290081495,17766.591594935464,0.0,-10352.850117744563,13938.810027097652,0.0,-5229.405360299502,8940.802505079104,0.0,-8074.342167432227,15508.790946403062,0.0,-5283.937384142998,8917.571459122466,0.0,0.0,0.0 
 01/01  06:00:00,0.0,-13363.288033704926,18015.661183285858,0.0,-9922.461902661727,14272.355556023562,0.0,-5118.220109487733,9250.523277059778,0.0,-8056.817538858905,16206.173775226145,0.0,-5148.991614307652,9198.344398759544,0.0,0.0,0.0 
 01/01  07:00:00,0.0,-13160.599284033551,18248.539616859678,0.0,-9392.23798679268,14684.709903822897,0.0,-5086.901980750531,9878.682309127154,0.0,-8011.2116322391375,17138.636213014528,0.0,-5121.676233009985,9845.106177224852,0.0,0.0,0.0 
 01/01  08:00:00,0.0,-12978.921837121301,18476.665154456186,0.0,-9205.845792395114,15222.257456932615,0.0,-5083.4725130180395,10150.134834787432,0.0,-7879.758061423087,17585.40572197024,0.0,-4998.230969384069,10121.255876188801,0.0,0.0,0.0 
 01/01  09:00:00,0.0,-28284.360548686644,40736.41798131872,0.0,-21686.227041059028,31398.517657473527,0.0,-12513.780884416992,19463.230207379158,0.0,-16835.797781073717,36888.8982139755,0.0,-10648.330318656204,21363.297961703338,0.0,0.0,0.0 
 01/01  10:00:00,0.0,-54390.86790171917,75043.36243086632,0.0,-47423.92414900101,52090.43787362155,0.0,-26865.52964738627,32400.93846373816,0.0,-31917.989959172675,66548.94100684025,0.0,-20092.551121604294,38733.8136142041,0.0,0.0,0.0 
 01/01  11:00:00,0.0,-59886.2260976423,71845.29805648752,0.0,-54405.48056238441,45266.83188440994,0.0,-28189.120719277675,30823.691233395653,0.0,-32783.69213921907,65178.57501330063,0.0,-20564.48737395726,37943.238016915726,0.0,0.0,0.0 
 01/01  12:00:00,0.0,-49669.97997245407,55507.45214066241,0.0,-49689.39456699125,30414.756676020257,0.0,-22491.545308192446,24522.40883317906,0.0,-27492.219330667296,50344.7025156428,0.0,-17250.145942993975,28996.352746298868,0.0,0.0,0.0 
 01/01  13:00:00,0.0,-40543.23834022671,42223.37149424102,0.0,-44362.74969755344,19488.167633191566,0.0,-17904.16682876801,18768.09798484742,0.0,-22925.55762451814,37743.870765948064,0.0,-14703.859106742528,21838.041200417665,0.0,0.0,0.0 
 01/01  14:00:00,0.0,-24896.131311343994,24233.552412687033,0.0,-29031.08074196609,9759.821707659996,0.0,-10630.522845491787,10677.226021746605,0.0,-13862.429667357375,20969.689864861026,0.0,-9080.590163487519,12165.66508662441,0.0,0.0,0.0 
 01/01  15:00:00,0.0,-25790.629290410812,23369.70925093527,0.0,-29668.611225392244,8725.312960998594,0.0,-10768.712865103427,10395.061681184261,0.0,-14583.962983373858,20312.36884070489,0.0,-10378.576521753477,11249.521783012076,0.0,0.0,0.0 
 01/01  16:00:00,0.0,-54170.354336273485,47298.51194113015,0.0,-57124.40351688833,19294.384363452395,0.0,-22880.533801096753,21698.91580673076,0.0,-32088.193409808835,42578.169125142216,0.0,-23290.206275223813,22055.736488908,0.0,0.0,0.0 
 01/01  17:00:00,0.0,-40557.300527641455,34724.289150887234,0.0,-40934.1756650681,15375.847698913722,0.0,-16806.702560389127,16043.596399415685,0.0,-24001.868154130567,30906.641501888837,0.0,-18623.447465923935,15209.517348443907,0.0,0.0,0.0 
 01/01  18:00:00,0.0,-56825.394483736956,48327.02266800455,0.0,-53049.574205746554,25035.463466939433,0.0,-23290.296120825584,23200.61967101596,0.0,-34010.88352149768,44211.18664049109,0.0,-25615.130191974236,21611.15579044574,0.0,0.0,0.0 
 01/01  19:00:00,0.0,-52271.536311653625,45315.34352611933,0.0,-45698.94281368075,25968.51825481433,0.0,-21025.228619639485,22129.402106921054,0.0,-31022.09828904852,41670.657164937445,0.0,-22644.37786906883,21061.492542889013,0.0,0.0,0.0 
 01/01  20:00:00,0.0,-31715.098782725632,28296.3238693286,0.0,-25860.753670952512,17378.829081782304,0.0,-12313.638471430817,13835.885326086469,0.0,-18388.530539033385,25808.27502125783,0.0,-13064.514393526604,13368.921864015329,0.0,0.0,0.0 
 01/01  21:00:00,0.0,-17727.209222081354,16308.856682652078,0.0,-13418.77538811815,10316.580713247813,0.0,-6509.942260457804,7774.583881024105,0.0,-9811.291810140261,14334.488453955171,0.0,-6768.5579919328275,7534.610440756113,0.0,0.0,0.0 
 01/01  22:00:00,0.0,-17561.946269265594,16563.51815703243,0.0,-13108.792019159591,11133.715163899707,0.0,-6265.651011441748,7896.553646412292,0.0,-9564.527336211651,14512.460307196541,0.0,-6535.770338156214,7809.49662267301,0.0,0.0,0.0 
 01/01  23:00:00,0.0,-17390.905995522044,16783.026097012913,0.0,-12526.82769112921,11935.237013562648,0.0,-6017.475577371464,8237.00608075634,0.0,-8837.036736447966,14282.613761904251,0.0,-6062.824757314964,7976.206486118107,0.0,0.0,0.0 
 01/01  24:00:00,0.0,-17218.170500530992,16966.059328431595,0.0,-11938.544095854655,12466.195080522035,0.0,-5875.0052357086715,8567.824244914813,0.0,-8662.756495447838,14742.32527747128,0.0,-5954.488984582953,8428.21130823918,0.0,0.0,0.0 
 01/02  01:00:00,0.0,-18001.8320255498,16942.020877162617,0.0,-11984.260740365638,12415.562179657347,0.0,-6034.148321627021,8477.726603342004,0.0,-9258.78804841545,14875.28413491445,0.0,-6107.846396593344,8382.251922135913,0.0,0.0,0.0 
 01/02  02:00:00,0.0,-18193.782239926844,17001.470257259713,0.0,-11585.924154916449,12273.357396949034,0.0,-6133.802162325645,8610.835641244126,0.0,-9617.330781933095,15240.003499755114,0.0,-6188.524321220942,8526.706387265784,0.0,0.0,0.0 
 01/02  03:00:00,0.0,-18188.141029063874,17035.13768363735,0.0,-11249.712243034666,12348.65966422802,0.0,-6091.1907750353175,8699.876773849823,0.0,-9605.552437360362,15317.303494524662,0.0,-6132.180109700469,8627.25026631271,0.0,0.0,0.0 
 01/02  04:00:00,0.0,-18152.39265123774,17088.858247448097,0.0,-11189.82931723393,12727.510322399015,0.0,-6024.244297492408,8764.813460535304,0.0,-9554.447156605152,15366.119127388121,0.0,-6055.467584710481,8701.909986633671,0.0,0.0,0.0 
 01/02  05:00:00,0.0,-18093.615578476656,17154.73098101286,0.0,-11332.34515322661,13164.17065392112,0.0,-6025.308589069898,8817.433252895446,0.0,-9602.305365138092,15431.87968598229,0.0,-6046.168389761825,8756.327902131621,0.0,0.0,0.0 
 01/02  06:00:00,0.0,-18008.966285963208,17233.3595750469,0.0,-11244.680725641929,13514.771106044927,0.0,-5963.544401169867,8907.325182634002,0.0,-9549.38097573781,15557.588247448444,0.0,-5991.318833859202,8869.154631261155,0.0,0.0,0.0 
 01/02  07:00:00,0.0,-3579.619591357487,3294.8248696417577,0.0,-551.0722107404254,4285.36950091032,4.133658457475879,-35.173734876646758,2949.053312355422,149.02802103576566,143.8317491056599,5353.04879840975,0.0,-75.68222777572312,2916.6774848468226,0.0,0.0,0.0 
 01/02  08:00:00,0.0,-3175.7671755296738,3569.5654762849576,803.9515239342933,803.9515239342933,6025.998497855439,0.0,-243.39969278057289,2816.677075577119,0.0,-90.58580524227848,5050.786743498309,0.0,-330.5590649275485,2794.5278549290165,0.0,0.0,0.0 
 01/02  09:00:00,0.0,-8108.6536168335415,3477.280441604762,0.0,-3940.583611449316,4835.225435575555,0.0,-2363.6531940271652,3029.2223061559384,0.0,-2941.7636297584813,6029.705152561298,0.0,-2305.1260663110584,3116.7597414300258,0.0,0.0,0.0 
 01/02  10:00:00,0.0,-20061.858527339235,3675.09841069536,-6.340697628001606,-14825.254440180275,3355.4582509633515,0.0,-8562.2764876087,2354.7514561404355,0.0,-9538.39740633653,8693.657581970992,0.0,-6866.42398882792,4038.8140939969667,0.0,0.0,0.0 
 01/02  11:00:00,-173.7285053665039,-25497.6880790221,487.51213969623219,-829.3393830034116,-20402.798870012233,-815.7902894537342,-151.95549635632063,-11908.268135921911,-35.170313529578617,0.0,-13902.620522827763,6039.756553739171,0.0,-9632.385409148008,2277.927743356832,0.0,0.0,0.0 
