Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,8869604.825749658,8869604.825749658,0.0 
 01/05  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  07:00:00,20807068.644126838,20807068.644126838,0.0 
 01/05  08:00:00,22737770.185875589,22737770.185875589,0.0 
 01/05  09:00:00,29948225.1619024,29948225.161902407,0.0 
 01/05  10:00:00,29741932.346233205,29741932.346233198,0.0 
 01/05  11:00:00,30454097.344348525,30454097.344348525,0.0 
 01/05  12:00:00,31237982.102494174,31237982.10249417,0.0 
 01/05  13:00:00,28468176.87259279,28468176.872592786,0.0 
 01/05  14:00:00,31642806.434170516,31642806.434170516,0.0 
 01/05  15:00:00,31951132.205124499,31951132.205124499,0.0 
 01/05  16:00:00,31825612.18697496,31825612.18697496,0.0 
 01/05  17:00:00,32574144.94793895,32574144.94793895,0.0 
 01/05  18:00:00,24418955.948696965,24418955.94869696,0.0 
 01/05  19:00:00,19063887.436098979,19063887.436098976,0.0 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10487784.395628443,10487784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,23333986.467952566,23333986.467952569,1786036.450549729 
 01/06  08:00:00,33003309.818250065,33003309.81825006,423923.181883285 
 01/06  09:00:00,33167065.96776391,33167065.967763906,0.0 
 01/06  10:00:00,31451027.828378329,31451027.828378329,0.0 
 01/06  11:00:00,30851962.36952347,30851962.36952347,0.0 
 01/06  12:00:00,30800020.778423665,30800020.778423665,0.0 
 01/06  13:00:00,32056294.825858497,32056294.8258585,0.0 
 01/06  14:00:00,30688877.3159164,30688877.3159164,0.0 
 01/06  15:00:00,30729196.802757019,30729196.80275702,0.0 
 01/06  16:00:00,31319610.04835082,31319610.04835082,0.0 
 01/06  17:00:00,32761960.63775336,32761960.63775336,0.0 
 01/06  18:00:00,29643010.283043527,29643010.283043527,0.0 
 01/06  19:00:00,25629973.399360867,25629973.399360867,0.0 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/08  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,37294114.300663437,37294114.300663437,19611501.059223828 
 01/09  08:00:00,40797293.64265905,40797293.64265905,22522421.690447224 
 01/09  09:00:00,40905051.83228682,40905051.832286838,24509.58388503463 
 01/09  10:00:00,34176797.40506337,34176797.405063379,0.0 
 01/09  11:00:00,32152712.20360728,32152712.203607274,0.0 
 01/09  12:00:00,30915091.046333054,30915091.046333054,0.0 
 01/09  13:00:00,27988562.803621968,27988562.803621964,0.0 
 01/09  14:00:00,29426021.502675527,29426021.502675527,0.0 
 01/09  15:00:00,29968108.499882267,29968108.499882267,0.0 
 01/09  16:00:00,30319383.788368007,30319383.788368007,0.0 
 01/09  17:00:00,32599603.080001084,32599603.08000108,0.0 
 01/09  18:00:00,27609876.16621823,27609876.166218226,0.0 
 01/09  19:00:00,25206477.34466578,25206477.34466578,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,31455385.284787634,31455385.28478763,5886565.669761715 
 01/10  08:00:00,36459729.541514609,36459729.54151459,10199682.570221253 
 01/10  09:00:00,35839602.36014883,35839602.36014883,0.0 
 01/10  10:00:00,32016591.75073499,32016591.750734986,0.0 
 01/10  11:00:00,30923665.301252068,30923665.30125207,0.0 
 01/10  12:00:00,30498438.67113897,30498438.67113897,0.0 
 01/10  13:00:00,28153724.279800774,28153724.279800767,0.0 
 01/10  14:00:00,30970057.237945629,30970057.237945625,0.0 
 01/10  15:00:00,30690384.580482223,30690384.58048222,0.0 
 01/10  16:00:00,30781301.995598057,30781301.995598057,0.0 
 01/10  17:00:00,32147898.300565397,32147898.30056539,0.0 
 01/10  18:00:00,25036978.04701611,25036978.047016108,0.0 
 01/10  19:00:00,20466505.86861644,20466505.868616437,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,25282012.12099332,25282012.120993318,2159059.291176969 
 01/11  08:00:00,31145398.26647896,31145398.266478957,0.0 
 01/11  09:00:00,32006703.200438598,32006703.200438598,0.0 
 01/11  10:00:00,29990117.547072136,29990117.547072136,0.0 
 01/11  11:00:00,30072581.233579514,30072581.23357951,0.0 
 01/11  12:00:00,30897485.712127437,30897485.712127437,0.0 
 01/11  13:00:00,28838835.55046742,28838835.55046741,0.0 
 01/11  14:00:00,31690246.40873906,31690246.408739065,0.0 
 01/11  15:00:00,32427740.160815445,32427740.160815449,0.0 
 01/11  16:00:00,32760966.93560785,32760966.935607859,0.0 
 01/11  17:00:00,33504600.24471434,33504600.244714336,0.0 
 01/11  18:00:00,23818955.948696965,23818955.94869696,0.0 
 01/11  19:00:00,17951528.951696978,17951528.951696978,0.0 
 01/11  20:00:00,11403154.258345897,11403154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,22524274.915943289,22524274.915943289,1679928.1531771809 
 01/12  08:00:00,27562851.7546042,27562851.754604199,0.0 
 01/12  09:00:00,30682438.02859451,30682438.0285945,0.0 
 01/12  10:00:00,30153236.074278919,30153236.074278919,0.0 
 01/12  11:00:00,31069809.0677279,31069809.067727899,0.0 
 01/12  12:00:00,32044025.236796068,32044025.23679606,0.0 
 01/12  13:00:00,30325738.376010077,30325738.376010077,0.0 
 01/12  14:00:00,33698581.06247716,33698581.06247716,0.0 
 01/12  15:00:00,34145812.87642878,34145812.87642878,0.0 
 01/12  16:00:00,33958185.78493757,33958185.78493757,0.0 
 01/12  17:00:00,33998746.10147873,33998746.10147873,0.0 
 01/12  18:00:00,23868767.730716316,23868767.73071631,0.0 
 01/12  19:00:00,17918421.957228334,17918421.95722833,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10487784.395628443,10487784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,21902829.607402989,21902829.60740299,1117140.8603421823 
 01/13  08:00:00,26181332.11992603,26181332.119926029,0.0 
 01/13  09:00:00,30751769.47868468,30751769.47868468,0.0 
 01/13  10:00:00,29797799.26191365,29797799.261913655,0.0 
 01/13  11:00:00,30434511.846133729,30434511.84613373,0.0 
 01/13  12:00:00,31265376.414058977,31265376.414058977,0.0 
 01/13  13:00:00,28979238.984991738,28979238.98499173,0.0 
 01/13  14:00:00,32367596.909516928,32367596.909516928,0.0 
 01/13  15:00:00,32584663.52760628,32584663.52760628,0.0 
 01/13  16:00:00,32550453.176123937,32550453.176123937,0.0 
 01/13  17:00:00,32691605.766094977,32691605.766094977,0.0 
 01/13  18:00:00,23818955.948696965,23818955.94869696,0.0 
 01/13  19:00:00,18929130.52140278,18929130.521402778,0.0 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/16  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  07:00:00,8325087.243727199,8325087.243727199,428416.5313836745 
 01/16  08:00:00,6688247.043995477,6688247.043995477,434248.0741005995 
 01/16  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/16  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  20:00:00,6794038.596677196,6794038.596677196,0.0 
