Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 07/21  08:00:00,43523520.8256554,43523520.8256554,0.0 
 07/21  09:00:00,44494136.963129,44494136.96312899,0.0 
 07/21  10:00:00,45932775.55622384,45932775.55622384,0.0 
 07/21  11:00:00,47109789.37865109,47109789.37865108,0.0 
 07/21  12:00:00,48119071.991726588,48119071.99172658,0.0 
 07/21  13:00:00,49138034.37117126,49138034.37117126,0.0 
 07/21  14:00:00,50115230.445313338,50115230.445313338,0.0 
 07/21  15:00:00,50718154.78613649,50718154.7861365,0.0 
 07/21  16:00:00,50653658.65451028,50653658.65451028,0.0 
 07/21  17:00:00,50210177.85212843,50210177.85212843,0.0 
 07/21  18:00:00,49632247.09732593,49632247.09732592,0.0 
 07/21  19:00:00,48779475.56697111,48779475.56697111,0.0 
 07/21  20:00:00,43504566.3928298,43504566.39282979,0.0 
 07/21  21:00:00,41356814.508162569,41356814.50816256,0.0 
 07/21  22:00:00,43194868.678291659,43194868.678291659,0.0 
 07/21  23:00:00,39746208.05454571,39746208.05454571,0.0 
 07/21  24:00:00,43206771.24150969,43206771.24150969,0.0 
 01/01  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/01  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/01  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/02  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  07:00:00,37412496.304506767,37412496.304506767,10004197.085685365 
 01/02  08:00:00,41704621.81096701,41704621.810967009,9831045.381349236 
 01/02  09:00:00,42352697.0697977,42352697.0697977,0.0 
 01/02  10:00:00,36775653.041450757,36775653.041450757,0.0 
 01/02  11:00:00,33466273.91377051,33466273.91377051,0.0 
 01/02  12:00:00,31214224.971071833,31214224.971071833,0.0 
 01/02  13:00:00,31075571.64265664,31075571.64265664,0.0 
 01/02  14:00:00,31038109.92187836,31038109.92187836,0.0 
 01/02  15:00:00,31019423.017650539,31019423.017650539,0.0 
 01/02  16:00:00,30912061.235425265,30912061.235425265,0.0 
 01/02  17:00:00,33119439.774880645,33119439.774880645,0.0 
 01/02  18:00:00,29261021.770643496,29261021.770643489,0.0 
 01/02  19:00:00,27530731.576293284,27530731.576293284,0.0 
 01/02  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/02  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/02  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/03  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  07:00:00,34451234.02854286,34451234.02854287,6975579.810278939 
 01/03  08:00:00,39009280.117211449,39009280.117211449,9294201.696920757 
 01/03  09:00:00,37710948.55349336,37710948.55349335,0.0 
 01/03  10:00:00,33062933.678834499,33062933.6788345,0.0 
 01/03  11:00:00,31516886.785541886,31516886.785541886,0.0 
 01/03  12:00:00,30089080.51885198,30089080.51885198,0.0 
 01/03  13:00:00,28149887.616996297,28149887.616996297,0.0 
 01/03  14:00:00,30720102.130019096,30720102.13001909,0.0 
 01/03  15:00:00,30748533.409923275,30748533.409923275,0.0 
 01/03  16:00:00,30710735.025975907,30710735.025975899,0.0 
 01/03  17:00:00,32202388.963268337,32202388.963268337,0.0 
 01/03  18:00:00,24525019.95846757,24525019.958467567,0.0 
 01/03  19:00:00,20236045.206503098,20236045.206503098,0.0 
 01/03  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/03  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/03  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/04  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  07:00:00,27077261.873678015,27077261.87367802,2582667.883175455 
 01/04  08:00:00,29452999.006217906,29452999.006217909,0.0 
 01/04  09:00:00,30889589.269737435,30889589.269737428,0.0 
 01/04  10:00:00,30098142.817438414,30098142.817438406,0.0 
 01/04  11:00:00,30205610.405836379,30205610.405836379,0.0 
 01/04  12:00:00,31139728.866401625,31139728.866401625,0.0 
 01/04  13:00:00,29401264.19409134,29401264.19409134,0.0 
 01/04  14:00:00,32775905.065950756,32775905.065950749,0.0 
 01/04  15:00:00,33483668.65014132,33483668.65014132,0.0 
 01/04  16:00:00,33429948.936824707,33429948.9368247,0.0 
 01/04  17:00:00,34165042.34369208,34165042.34369207,0.0 
 01/04  18:00:00,24187111.624390417,24187111.624390417,0.0 
 01/04  19:00:00,18275901.094355618,18275901.094355618,0.0 
 01/04  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/04  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/04  24:00:00,7047449.08321209,7047449.08321209,0.0 
 01/05  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,8869604.825749658,8869604.825749658,0.0 
 01/05  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  07:00:00,22705178.0130371,22705178.0130371,0.0 
 01/05  08:00:00,24051513.581840379,24051513.581840375,0.0 
 01/05  09:00:00,30286510.13830401,30286510.13830401,0.0 
 01/05  10:00:00,30092922.015829434,30092922.01582943,0.0 
 01/05  11:00:00,30657199.179957555,30657199.179957555,0.0 
 01/05  12:00:00,31477236.156946109,31477236.1569461,0.0 
 01/05  13:00:00,28734946.33434921,28734946.33434921,0.0 
 01/05  14:00:00,31859413.147381829,31859413.14738183,0.0 
 01/05  15:00:00,32177210.123377198,32177210.12337719,0.0 
 01/05  16:00:00,31996338.195835499,31996338.195835495,0.0 
 01/05  17:00:00,32717783.72608498,32717783.726084979,0.0 
 01/05  18:00:00,24819047.5943749,24819047.594374896,0.0 
 01/05  19:00:00,19727479.200519954,19727479.200519954,0.0 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10487784.395628443,10487784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,26875447.753799056,26875447.75379906,1937836.2961523717 
 01/06  08:00:00,35745349.61776139,35745349.61776138,733098.9865654914 
 01/06  09:00:00,35315163.34539987,35315163.345399867,0.0 
 01/06  10:00:00,33014594.213995685,33014594.21399568,0.0 
 01/06  11:00:00,31963435.98743305,31963435.987433055,0.0 
 01/06  12:00:00,31789455.547577777,31789455.547577777,0.0 
 01/06  13:00:00,33228755.666529634,33228755.666529634,0.0 
 01/06  14:00:00,31058553.655980573,31058553.655980566,0.0 
 01/06  15:00:00,31054421.32842144,31054421.32842144,0.0 
 01/06  16:00:00,31517484.942605266,31517484.942605266,0.0 
 01/06  17:00:00,33332724.619483256,33332724.619483256,0.0 
 01/06  18:00:00,31687309.817306825,31687309.81730682,0.0 
 01/06  19:00:00,27648236.874135525,27648236.874135525,0.0 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/08  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,40011795.60398714,40011795.60398714,28148429.298955546 
 01/09  08:00:00,42947352.48929802,42947352.489298019,27086740.214664729 
 01/09  09:00:00,43232845.93107789,43232845.93107788,326165.6518184192 
 01/09  10:00:00,35776862.47162186,35776862.47162185,0.0 
 01/09  11:00:00,33136527.629361005,33136527.629361,0.0 
 01/09  12:00:00,31512240.590428048,31512240.590428045,0.0 
 01/09  13:00:00,28606280.168980935,28606280.168980935,0.0 
 01/09  14:00:00,29699593.92233634,29699593.92233634,0.0 
 01/09  15:00:00,30212814.03517743,30212814.035177426,0.0 
 01/09  16:00:00,30589171.270860465,30589171.27086046,0.0 
 01/09  17:00:00,32958655.80676517,32958655.806765167,0.0 
 01/09  18:00:00,29109209.84232317,29109209.842323167,0.0 
 01/09  19:00:00,27023201.001502359,27023201.001502359,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,34649921.83081675,34649921.830816749,10798816.57106879 
 01/10  08:00:00,38820700.593845527,38820700.593845527,12569305.29034367 
 01/10  09:00:00,37936429.15519315,37936429.15519315,0.0 
 01/10  10:00:00,33068432.07092618,33068432.070926176,0.0 
 01/10  11:00:00,31681064.545909149,31681064.545909145,0.0 
 01/10  12:00:00,30825998.318027356,30825998.31802735,0.0 
 01/10  13:00:00,28359567.809020454,28359567.809020454,0.0 
 01/10  14:00:00,31260422.281866988,31260422.281866988,0.0 
 01/10  15:00:00,30980294.451758475,30980294.45175847,0.0 
 01/10  16:00:00,31053818.989043144,31053818.98904313,0.0 
 01/10  17:00:00,32421402.730269564,32421402.730269564,0.0 
 01/10  18:00:00,25775363.75993156,25775363.75993156,0.0 
 01/10  19:00:00,21778281.921911699,21778281.921911699,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,28958653.762692393,28958653.762692393,3123707.9021825625 
 01/11  08:00:00,33454248.354158384,33454248.35415838,0.0 
 01/11  09:00:00,33033138.515936559,33033138.51593655,0.0 
 01/11  10:00:00,30560687.047301916,30560687.047301916,0.0 
 01/11  11:00:00,30322328.50250431,30322328.50250431,0.0 
 01/11  12:00:00,31121698.9241973,31121698.924197295,0.0 
 01/11  13:00:00,29125886.560593524,29125886.560593528,0.0 
 01/11  14:00:00,31964918.66639459,31964918.66639459,0.0 
 01/11  15:00:00,32680449.806620066,32680449.806620066,0.0 
 01/11  16:00:00,32985904.28907583,32985904.28907583,0.0 
 01/11  17:00:00,33716498.804724078,33716498.80472408,0.0 
 01/11  18:00:00,24176435.085824249,24176435.085824245,0.0 
 01/11  19:00:00,18443229.678566249,18443229.678566245,0.0 
 01/11  20:00:00,11403154.258345897,11403154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,25045009.345162494,25045009.345162494,1837376.7849525093 
 01/12  08:00:00,29524562.499868256,29524562.49986825,0.0 
 01/12  09:00:00,31346253.242357948,31346253.242357948,0.0 
 01/12  10:00:00,30464846.232048237,30464846.232048233,0.0 
 01/12  11:00:00,31306824.805238297,31306824.805238297,0.0 
 01/12  12:00:00,32292398.232034334,32292398.232034334,0.0 
 01/12  13:00:00,30629497.21645828,30629497.21645828,0.0 
 01/12  14:00:00,34024019.9783244,34024019.9783244,0.0 
 01/12  15:00:00,34560085.320301298,34560085.320301298,0.0 
 01/12  16:00:00,34306826.750123869,34306826.75012386,0.0 
 01/12  17:00:00,34275856.330168548,34275856.330168548,0.0 
 01/12  18:00:00,24207075.945193035,24207075.94519303,0.0 
 01/12  19:00:00,18346973.90843495,18346973.90843495,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10487784.395628443,10487784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,23754553.821931315,23754553.821931315,2013683.9917430543 
 01/13  08:00:00,27909124.451473118,27909124.451473115,0.0 
 01/13  09:00:00,31240758.598396169,31240758.598396165,0.0 
 01/13  10:00:00,30116222.129463346,30116222.129463339,0.0 
 01/13  11:00:00,30708854.508685009,30708854.508685017,0.0 
 01/13  12:00:00,31522193.079331366,31522193.079331366,0.0 
 01/13  13:00:00,29286479.661820726,29286479.661820726,0.0 
 01/13  14:00:00,32629241.45795844,32629241.457958439,0.0 
 01/13  15:00:00,32907274.595551868,32907274.595551868,0.0 
 01/13  16:00:00,32773181.81884958,32773181.81884958,0.0 
 01/13  17:00:00,32827238.462465206,32827238.462465206,0.0 
 01/13  18:00:00,24176435.085824249,24176435.085824245,0.0 
 01/13  19:00:00,19519309.349455365,19519309.349455369,0.0 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,7115075.963355634,7115075.963355633,199330.17073173743 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,7622942.33689701,7622942.33689701,457428.7820793607 
 01/15  24:00:00,8058434.603939478,8058434.603939478,1041550.8659391613 
 01/16  01:00:00,9053416.586113105,9053416.586113105,3520222.9258526109 
 01/16  02:00:00,8965289.454266373,8965289.454266373,1922071.3553909113 
 01/16  03:00:00,8433308.249760587,8433308.249760587,1811170.8342674978 
 01/16  04:00:00,8472594.401796094,8472594.401796094,2142993.6154629259 
 01/16  05:00:00,9438962.90042604,9438962.90042604,2788477.663198312 
 01/16  06:00:00,9226895.291560227,9226895.291560226,5125467.2960880179 
 01/16  07:00:00,11028368.733956356,11028368.733956356,4530053.066954253 
 01/16  08:00:00,8870159.68488227,8870159.68488227,5125730.626848885 
 01/16  09:00:00,7324436.023282754,7324436.023282752,1436911.1239425603 
 01/16  10:00:00,5555419.000732101,5555419.000732101,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/16  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  19:00:00,7772698.243397484,7772698.243397483,423553.33511471239 
