Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  08:00:00,25087785.395161328,25087785.39516133,0.0 
 01/06  09:00:00,30255984.74884244,30255984.748842434,0.0 
 01/06  10:00:00,29538031.45189803,29538031.451898025,0.0 
 01/06  11:00:00,29505589.287639336,29505589.28763933,0.0 
 01/06  12:00:00,30339268.279279848,30339268.27927985,0.0 
 01/06  13:00:00,28067351.617705104,28067351.617705108,0.0 
 01/06  14:00:00,32357246.952045878,32357246.95204587,0.0 
 01/06  15:00:00,33407424.359811397,33407424.359811397,0.0 
 01/06  16:00:00,34275095.6168861,34275095.6168861,0.0 
 01/06  17:00:00,34456155.197342339,34456155.197342339,0.0 
 01/06  18:00:00,23689470.870619123,23689470.870619123,0.0 
 01/06  19:00:00,17630523.28614177,17630523.28614177,0.0 
 01/06  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/06  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/06  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/07  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/07  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/08  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  11:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  19:00:00,6695938.596677196,6695938.596677195,0.0 
 01/08  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/08  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/09  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  07:00:00,18616990.029576024,18616990.029576027,0.0 
 01/09  08:00:00,21235736.9274526,21235736.9274526,0.0 
 01/09  09:00:00,29956696.29358846,29956696.29358845,0.0 
 01/09  10:00:00,29678839.97836414,29678839.978364134,0.0 
 01/09  11:00:00,30862857.164649223,30862857.164649227,0.0 
 01/09  12:00:00,31996013.106092629,31996013.106092626,0.0 
 01/09  13:00:00,30071013.16671344,30071013.16671344,0.0 
 01/09  14:00:00,33810222.02268825,33810222.02268824,0.0 
 01/09  15:00:00,34617054.768373068,34617054.76837306,0.0 
 01/09  16:00:00,34946352.07855365,34946352.07855364,0.0 
 01/09  17:00:00,35225011.620446298,35225011.620446298,0.0 
 01/09  18:00:00,24416172.740966925,24416172.740966925,0.0 
 01/09  19:00:00,17630523.28614177,17630523.28614177,0.0 
 01/09  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/09  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/09  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/10  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  07:00:00,18512784.648062704,18512784.648062704,0.0 
 01/10  08:00:00,20707283.580781148,20707283.58078115,0.0 
 01/10  09:00:00,30840501.966666808,30840501.96666681,0.0 
 01/10  10:00:00,30335580.07349971,30335580.0734997,0.0 
 01/10  11:00:00,30308066.821261549,30308066.821261549,0.0 
 01/10  12:00:00,32079919.502461427,32079919.50246142,0.0 
 01/10  13:00:00,30871447.297329025,30871447.297329025,0.0 
 01/10  14:00:00,35132121.588701609,35132121.5887016,0.0 
 01/10  15:00:00,35445316.346902187,35445316.346902187,0.0 
 01/10  16:00:00,36246099.31137171,36246099.311371717,0.0 
 01/10  17:00:00,35726243.04580194,35726243.04580194,0.0 
 01/10  18:00:00,23328946.035601148,23328946.035601148,0.0 
 01/10  19:00:00,17630523.28614177,17630523.286141777,0.0 
 01/10  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/10  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/10  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/11  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  07:00:00,18512784.648062704,18512784.648062704,0.0 
 01/11  08:00:00,21066919.671748137,21066919.67174814,0.0 
 01/11  09:00:00,29895242.751454474,29895242.75145447,0.0 
 01/11  10:00:00,30744784.88451291,30744784.884512906,0.0 
 01/11  11:00:00,32307949.987560288,32307949.987560288,0.0 
 01/11  12:00:00,33965608.2394161,33965608.2394161,0.0 
 01/11  13:00:00,32369347.738906344,32369347.73890634,0.0 
 01/11  14:00:00,35982631.18685288,35982631.18685288,0.0 
 01/11  15:00:00,36512723.251076299,36512723.25107629,0.0 
 01/11  16:00:00,37090664.61600301,37090664.61600301,0.0 
 01/11  17:00:00,37183882.37750839,37183882.37750838,0.0 
 01/11  18:00:00,26026390.9782195,26026390.9782195,0.0 
 01/11  19:00:00,17630523.28614177,17630523.286141777,0.0 
 01/11  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/11  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/11  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/12  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  07:00:00,18652882.244668455,18652882.244668459,0.0 
 01/12  08:00:00,21966191.819050116,21966191.819050116,0.0 
 01/12  09:00:00,29881878.4982403,29881878.498240293,0.0 
 01/12  10:00:00,30038841.02167926,30038841.02167926,0.0 
 01/12  11:00:00,31389295.770374106,31389295.7703741,0.0 
 01/12  12:00:00,32649523.71899142,32649523.71899142,0.0 
 01/12  13:00:00,31182815.01946719,31182815.01946719,0.0 
 01/12  14:00:00,35123607.52446696,35123607.524466957,0.0 
 01/12  15:00:00,35990370.78403556,35990370.78403556,0.0 
 01/12  16:00:00,36219049.94705736,36219049.94705735,0.0 
 01/12  17:00:00,36420932.3492954,36420932.3492954,0.0 
 01/12  18:00:00,25655626.23986157,25655626.23986157,0.0 
 01/12  19:00:00,17630523.28614177,17630523.286141777,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/12  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/13  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  07:00:00,19660149.934789659,19660149.93478966,0.0 
 01/13  08:00:00,22982950.744081037,22982950.74408104,0.0 
 01/13  09:00:00,29885951.69376671,29885951.6937667,0.0 
 01/13  10:00:00,29894951.344384269,29894951.344384269,0.0 
 01/13  11:00:00,31072750.551997514,31072750.551997506,0.0 
 01/13  12:00:00,32112753.57288712,32112753.57288712,0.0 
 01/13  13:00:00,30461390.635458586,30461390.635458586,0.0 
 01/13  14:00:00,34471878.73538813,34471878.73538813,0.0 
 01/13  15:00:00,35213754.80793804,35213754.80793804,0.0 
 01/13  16:00:00,35826738.753513548,35826738.753513548,0.0 
 01/13  17:00:00,35993580.299088578,35993580.29908857,0.0 
 01/13  18:00:00,24903850.148174637,24903850.148174637,0.0 
 01/13  19:00:00,17630523.28614177,17630523.286141777,0.0 
 01/13  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/13  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/13  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  22:00:00,5894038.596677196,5894038.596677196,0.0 
