Date/Time,CORE_ZN:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),CORE_ZN:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CORE_ZN:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_1:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_2:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_3:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),PERIMETER_ZN_4:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly) 
 12/21  11:00:00,1233.666436353666,1233.666436353666,33209.75843187814,1911.4666673842069,1911.4666673842069,27282.47633819906,1220.921049457145,1220.921049457145,16408.779203077967,2081.2597378187925,2081.2597378187925,27564.488233871565,1225.6031209480932,1225.6031209480932,16413.39639619226,0.0,0.0,0.0 
 12/21  12:00:00,1657.3611852420547,1657.3611852420547,35947.407195769876,2528.5604964605936,2528.5604964605936,29863.272721540314,1615.4107962039752,1615.4107962039752,18036.505931609176,2747.973501137453,2747.973501137453,30207.12819799095,1617.1575929868025,1617.1575929868025,18038.26378152485,0.0,0.0,0.0 
 12/21  13:00:00,1255.4656179979072,1255.4656179979072,33210.8413241042,1910.1960445799687,1910.1960445799687,27279.470734766906,1220.5043867913175,1220.5043867913175,16408.660709182648,2080.467882448972,2080.467882448972,27563.20007840068,1225.1830416626492,1225.1830416626492,16413.28730099567,0.0,0.0,0.0 
 12/21  14:00:00,1676.72120008186,1676.72120008186,35961.13042129702,2527.420032998912,2527.420032998912,29860.903184649138,1615.0087735418308,1615.0087735418308,18036.273007660773,2747.2817901480134,2747.2817901480134,30206.042907453364,1616.7524777551978,1616.7524777551978,18038.032611540755,0.0,0.0,0.0 
 12/21  15:00:00,1245.155075843105,1245.155075843105,33202.45644820334,1909.4513762540635,1909.4513762540635,27277.515714396275,1220.4492272071473,1220.4492272071473,16409.50314286823,2080.1395680882847,2080.1395680882847,27562.87732628766,1225.1271094314918,1225.1271094314918,16414.141568400006,0.0,0.0,0.0 
 12/21  16:00:00,1548.166434997215,1548.166434997215,33933.95080045937,2365.669766433513,2365.669766433513,28257.41813075326,1513.0963961008467,1513.0963961008467,17079.673179690202,2572.731956988199,2572.731956988199,28590.04585618844,1514.8305072890641,1514.8305072890641,17081.42691496354,0.0,0.0,0.0 
 12/21  17:00:00,1275.7910467207723,1206.363061396979,33204.97977397979,2059.3127667764516,2059.3127667764516,27432.048036841792,1316.0893289623461,1316.0893289623461,16537.57534060412,2237.881147677686,2237.881147677686,27664.001419599474,1316.4187047340563,1316.4187047340563,16537.959908557114,0.0,0.0,0.0 
 12/21  18:00:00,1563.6891624177533,1494.8686551612918,33920.45632472222,2514.197086663098,2514.197086663098,28409.797643816866,1607.8296907668237,1607.8296907668237,17206.12943328456,2729.5563597458377,2729.5563597458377,28690.07326225277,1605.2121726910973,1605.2121726910973,17203.62055915137,0.0,0.0,0.0 
 12/21  19:00:00,1234.4199321697163,1234.4199321697163,33201.52979818715,2196.9815179242773,2196.9815179242773,27708.638735234807,1426.0792026982947,1426.0792026982947,16774.546211838253,2377.7722130096595,2377.7722130096595,28049.134204950446,1431.2684153179364,1431.2684153179364,16779.672833663757,0.0,0.0,0.0 
 12/21  20:00:00,1638.0420420116636,1638.0420420116636,35937.005357501715,2890.8864116962136,2890.8864116962136,30378.159297459617,1869.6819727464808,1869.6819727464808,18457.10833885257,3121.4151966390177,3121.4151966390177,30779.193898441754,1871.7500774143653,1871.7500774143653,18459.20162877595,0.0,0.0,0.0 
 12/21  21:00:00,1232.4329352068269,1232.4329352068269,33217.00572563033,2224.0210869333314,2224.0210869333314,27848.026736860047,1457.5024410972408,1457.5024410972408,16943.40003756092,2416.981211908369,2416.981211908369,28244.716967295186,1463.0020633992565,1463.0020633992565,16948.895662703842,0.0,0.0,0.0 
 12/21  22:00:00,1631.5889787344304,1631.5889787344304,35939.13610331842,2898.7397239983598,2898.7397239983598,30392.95586566241,1874.8304901025488,1874.8304901025488,18466.735667354256,3129.63538543128,3129.63538543128,30794.105495243784,1876.9187558981428,1876.9187558981428,18468.862718201683,0.0,0.0,0.0 
 12/21  23:00:00,1218.4346070483537,1218.4346070483537,33218.691194731146,2227.1079474979047,2227.1079474979047,27853.896732882025,1459.5456299021344,1459.5456299021344,16947.300013565273,2420.769313382109,2420.769313382109,28251.289170847635,1465.0594198260912,1465.0594198260912,16952.815544537694,0.0,0.0,0.0 
 12/21  24:00:00,1617.5801608347747,1617.5801608347747,35930.99463715291,2901.299874235761,2901.299874235761,30397.461650484667,1876.4608315970163,1876.4608315970163,18469.62285788372,3132.3101494417147,3132.3101494417147,30798.71104146411,1878.5557268866505,1878.5557268866505,18471.760365623642,0.0,0.0,0.0 
 07/21  01:00:00,-4782.7692385469045,-46243.6033076169,-4782.7692385469045,-3204.314338264843,-35325.368864342,-3204.314338264843,-1821.5927827955675,-21079.880636968726,-1821.5927827955675,-3182.5081315589446,-35250.02404291841,-3182.5081315589446,-1938.353173554673,-21354.53012975371,-1938.353173554673,0.0,0.0,0.0 
 07/21  02:00:00,-4842.81660715043,-42507.37857153231,-4842.81660715043,-3413.2729266842175,-32595.823693144368,-3413.2729266842175,-2001.3931551053975,-19507.67540802757,-2001.3931551053975,-3372.1041115401918,-32499.86856587972,-3372.1041115401918,-2114.060885280461,-19753.617991343635,-2114.060885280461,0.0,0.0,0.0 
 07/21  03:00:00,-3492.852674382158,-35561.18666507694,-3492.852674382158,-2422.0365874128724,-27288.90983703727,-2422.0365874128724,-1424.6893832342528,-16359.89415330936,-1424.6893832342528,-2399.396115142555,-27229.384028024495,-2399.396115142555,-1498.0161726880099,-16509.828935070014,-1498.0161726880099,0.0,0.0,0.0 
 07/21  04:00:00,-4171.015849961856,-38041.17994553425,-4171.015849961856,-2959.2800571863504,-29174.6993859093,-2959.2800571863504,-1759.9480014837445,-17492.891518098662,-1759.9480014837445,-2914.662400041885,-29076.982150480228,-2914.662400041885,-1838.4111994693556,-17671.17686692891,-1838.4111994693556,0.0,0.0,0.0 
 07/21  05:00:00,-3458.057336265873,-35496.023646698064,-3458.057336265873,-2333.96877183763,-27121.598388437633,-2333.96877183763,-1375.8306557796775,-16257.700744421576,-1375.8306557796775,-2312.046340969037,-27065.188908643584,-2312.046340969037,-1424.2243433175834,-16362.221966080877,-1424.2243433175834,0.0,0.0,0.0 
 07/21  06:00:00,-4577.730936574826,-44060.11479718313,-4577.730936574826,-3245.26307367467,-33713.06160055203,-3245.26307367467,-2370.4551597912955,-20922.412802986906,-2370.4551597912955,-3305.0730897663166,-33832.22997506896,-3305.0730897663166,-1980.6983483716667,-20300.90274429946,-1980.6983483716667,0.0,0.0,0.0 
 07/21  07:00:00,-2860.536163984747,-55632.51280898485,-2860.536163984747,-2048.770667284934,-42670.39583875349,-2048.770667284934,-2025.0911816226017,-27189.36972389482,-2025.0911816226017,-2069.546198843255,-42746.91275557141,-2069.546198843255,-1215.7181127124034,-25521.18029105867,-1215.7181127124034,0.0,0.0,0.0 
 07/21  08:00:00,-2496.5279211552024,-72088.68012539785,-2496.5279211552024,-1965.8615447906866,-55463.562336202864,-1965.8615447906866,-2425.2646199647897,-35775.48794307275,-2425.2646199647897,-1948.4033848310398,-55434.46011742394,-1948.4033848310398,-1186.3247512664375,-33108.03886228846,-1186.3247512664375,0.0,0.0,0.0 
 07/21  09:00:00,-2530.406952038799,-75946.1942559423,-2530.406952038799,-2073.0889100137597,-58609.13393295265,-2073.0889100137597,-2661.9569769527748,-37925.52084938264,-2661.9569769527748,-2072.0227793134486,-58605.83723879103,-2072.0227793134486,-1242.4769080149724,-34955.8434607594,-1242.4769080149724,0.0,0.0,0.0 
 07/21  10:00:00,-2603.0257078398577,-68646.4037624133,-2603.0257078398577,-2217.5589111574623,-53299.14667235661,-2217.5589111574623,-2518.8890790879145,-34355.43963087686,-2518.8890790879145,-2223.2583838992496,-53310.286843859,-2223.2583838992496,-1327.329157189055,-31800.542025729443,-1327.329157189055,0.0,0.0,0.0 
 07/21  11:00:00,-2680.967530096999,-55714.117479588844,-2680.967530096999,-2410.025317505533,-43814.78845465737,-2410.025317505533,-2110.220016506273,-27708.214901145577,-2110.220016506273,-2355.4350710833346,-43670.20887678021,-2355.4350710833346,-1415.7834822634334,-26111.403339156514,-1415.7834822634334,0.0,0.0,0.0 
 07/21  12:00:00,-2750.2113597809894,-42753.42422812861,-2750.2113597809894,-2628.8290125243807,-34369.27050840208,-2628.8290125243807,-1895.3825294862108,-21317.59360176315,-1895.3825294862108,-2472.3542524482623,-33977.10364218215,-2472.3542524482623,-1497.3493120473668,-20394.066593913656,-1497.3493120473668,0.0,0.0,0.0 
 07/21  13:00:00,-2808.9207135735146,-29760.860591678607,-2808.9207135735146,-2791.050909509499,-24766.352778349883,-2791.050909509499,-1845.2530854126173,-15281.430736569991,-1845.2530854126173,-2571.927559936093,-24234.004685283206,-2571.927559936093,-1550.3940261270611,-14609.414076877207,-1550.3940261270611,0.0,0.0,0.0 
 07/21  14:00:00,-2854.5797271518386,-22366.901232002125,-2854.5797271518386,-2853.9206851023664,-19204.947097958968,-2853.9206851023664,-1820.9996704053374,-11845.028053172135,-1820.9996704053374,-2648.1219459743893,-18710.354126946022,-2648.1219459743893,-1677.3147173823425,-11492.005333156389,-1677.3147173823425,0.0,0.0,0.0 
 07/21  15:00:00,-2889.1795493260047,-29981.687477532138,-2889.1795493260047,-2848.712586384457,-24885.87925133006,-2848.712586384457,-1798.0621586169746,-15178.402554083224,-1798.0621586169746,-2695.1160746026667,-24525.964384158684,-2695.1160746026667,-2162.2419975087887,-15825.44913883233,-2162.2419975087887,0.0,0.0,0.0 
 07/21  16:00:00,-2903.9161841420973,-41312.014710401316,-2903.9161841420973,-2815.9786626741134,-33371.57468807932,-2815.9786626741134,-1759.3135377971078,-20171.774207078794,-1759.3135377971078,-2681.5985265562954,-33070.97206736031,-2681.5985265562954,-2718.2649253190925,-21913.259647080617,-2718.2649253190925,0.0,0.0,0.0 
 07/21  17:00:00,-2885.5034551405274,-54447.480552562185,-2885.5034551405274,-2748.70322155274,-43209.33748478162,-2748.70322155274,-1710.6658702779202,-25988.307054557114,-1710.6658702779202,-2628.5492605401846,-42940.916250677685,-2628.5492605401846,-2987.157016824298,-28319.406521368062,-2987.157016824298,0.0,0.0,0.0 
 07/21  18:00:00,-2854.3388902485526,-63765.762871831255,-2854.3388902485526,-2663.0072479620826,-50149.065335950036,-2663.0072479620826,-1626.1206714941982,-30035.793106370253,-1626.1206714941982,-2566.5145479600033,-49931.751765229536,-2566.5145479600033,-2930.0968185860133,-32488.072722240147,-2930.0968185860133,0.0,0.0,0.0 
 07/21  19:00:00,-2802.9977576576275,-67390.00384599157,-2802.9977576576275,-2516.022972130279,-52666.00469853738,-2516.022972130279,-1529.783300172234,-31503.765688220534,-1529.783300172234,-2506.9190180922556,-52664.51156195485,-2506.9190180922556,-2525.5316723704073,-33521.19394149501,-2525.5316723704073,0.0,0.0,0.0 
 07/21  20:00:00,-5123.278262692801,-73204.27102971157,-5123.278262692801,-4127.041409063763,-56723.465742565175,-4127.041409063763,-2404.449267666226,-33831.31938073561,-2404.449267666226,-4160.750535305358,-56760.77162938239,-4160.750535305358,-3008.4505562391,-34987.44599217701,-3008.4505562391,0.0,0.0,0.0 
 07/21  21:00:00,-5354.8989399831435,-58337.601440126055,-5354.8989399831435,-4267.421608220152,-45335.056688688695,-4267.421608220152,-2537.856228972298,-27128.056252046616,-2537.856228972298,-4249.515145474244,-45301.3541117438,-4249.515145474244,-3065.503137448095,-28017.270769753086,-3065.503137448095,0.0,0.0,0.0 
 07/21  22:00:00,-4479.765224970193,-47997.83609686889,-4479.765224970193,-3400.3602770550956,-37146.001497540245,-3400.3602770550956,-1963.7025246666224,-22196.545757665663,-1963.7025246666224,-3384.7664520730336,-37113.80459382169,-3384.7664520730336,-2240.645104288536,-22631.399194828788,-2240.645104288536,0.0,0.0,0.0 
 07/21  23:00:00,-5055.51229506898,-46659.47115352416,-5055.51229506898,-3840.103070883984,-36157.00247732368,-3840.103070883984,-2272.0090104294513,-21659.39111554815,-2272.0090104294513,-3802.2936296887437,-36077.20338273275,-3802.2936296887437,-2532.721378318938,-22138.125039277405,-2532.721378318938,0.0,0.0,0.0 
 07/21  24:00:00,-4594.570230229487,-44276.98353214116,-4594.570230229487,-3163.394793153208,-33917.239513750596,-3163.394793153208,-1788.4787744202824,-20235.370244852667,-1788.4787744202824,-3151.183814740732,-33872.95646039246,-3151.183814740732,-1930.211825404773,-20497.778262552496,-1930.211825404773,0.0,0.0,0.0 
 01/01  01:00:00,0.0,-13459.583115182795,25686.34333459803,0.0,-9229.476424661429,21240.655669981017,0.0,-4063.870435316003,14476.729524744313,0.0,-5703.595116679321,25417.47182239265,0.0,-3990.5584940819995,14496.92598534913,0.0,0.0,0.0 
 01/01  02:00:00,0.0,-15407.760593633255,31992.45042445311,0.0,-10942.266965696845,27263.464647612676,0.0,-4806.263284890524,18258.95364054169,0.0,-6790.870570671603,32166.340688823973,0.0,-4732.517542821084,18344.14623520043,0.0,0.0,0.0 
 01/01  03:00:00,0.0,-10800.802563328778,23449.174505158106,0.0,-7801.903414750705,20744.244911037495,0.0,-3459.3227837262007,13805.554168891751,0.0,-4900.917322886043,24264.16730972589,0.0,-3402.1956738088707,13856.810019824346,0.0,0.0,0.0 
 01/01  04:00:00,0.0,-8417.391530799861,19110.052726774364,0.0,-6166.16756611109,17584.523106298264,0.0,-2760.393399290875,11631.398809960629,0.0,-3921.1543888903475,20377.7877853541,0.0,-2714.1875306595384,11667.365175063256,0.0,0.0,0.0 
 01/01  05:00:00,0.0,-8243.977772145307,19438.74146315818,0.0,-5837.692679389951,18049.32504965963,0.0,-2621.838980235964,11887.87275533686,0.0,-3725.3613047490544,20710.220442561567,0.0,-2577.197925687303,11917.70777920737,0.0,0.0,0.0 
 01/01  06:00:00,0.0,-8187.7862842943605,19979.516200919068,0.0,-5501.232928202883,18525.03026825375,0.0,-2481.741555073897,12198.785738047207,0.0,-3530.8232928724356,21134.184253786163,0.0,-2442.8551981580695,12241.833376670285,0.0,0.0,0.0 
 01/01  07:00:00,0.0,-8077.011558953651,20336.690579032558,0.0,-5229.38937319275,18866.781273443747,0.0,-2358.0474839731173,12335.59020540719,0.0,-3370.971332295872,21321.469831713082,0.0,-2321.7670966072455,12377.440870068021,0.0,0.0,0.0 
 01/01  08:00:00,0.0,-8867.807568667089,22958.153668694646,0.0,-5695.5039647478625,20986.565170016747,0.0,-2706.3021640775437,13642.359126707524,0.0,-3580.676495840043,23645.54201591019,0.0,-2452.046519003149,13763.574102117613,0.0,0.0,0.0 
 01/01  09:00:00,0.0,-20612.784078981007,53183.18523914018,0.0,-15508.011019460071,43376.14725154248,0.0,-7900.534576033664,27152.488933075947,0.0,-8179.341137591448,51020.72481010723,0.0,-5508.225694616641,29623.89402312925,0.0,0.0,0.0 
 01/01  10:00:00,0.0,-30101.245753343595,73027.06313884784,0.0,-29079.77428189672,51872.78595921827,0.0,-13712.611763169742,34487.010114138175,0.0,-12189.362840643385,68762.63743835996,0.0,-8205.385316457277,39918.327039637705,0.0,0.0,0.0 
 01/01  11:00:00,0.0,-35758.66312536218,72409.0773173477,0.0,-40065.375089539695,44753.45097903822,0.0,-14773.990764003669,34244.43662029403,0.0,-13798.761490819472,68475.77409146038,0.0,-9501.25017598798,39500.904534292065,0.0,0.0,0.0 
 01/01  12:00:00,0.0,-29969.137967012866,55922.91224401061,0.0,-37899.829525893576,29393.811297388984,0.0,-11386.976382531697,26626.69988193842,0.0,-11984.995932405041,52497.03669380301,0.0,-8561.56891105202,30388.588246463205,0.0,0.0,0.0 
 01/01  13:00:00,0.0,-22122.783171792205,38126.756103847416,0.0,-29901.063629502667,17216.934301303667,0.0,-8150.083509105755,18090.390836521885,0.0,-9108.458843491679,35807.29794826926,0.0,-6631.71748281425,20609.285313485732,0.0,0.0,0.0 
 01/01  14:00:00,0.0,-14555.393936048791,23260.27183975252,0.0,-18155.30716408917,10049.345145728641,0.0,-5212.7796710365255,10863.09816776908,0.0,-6125.445725629332,21568.699695420706,0.0,-4716.720343636193,12382.12200141544,0.0,0.0,0.0 
 01/01  15:00:00,0.0,-22537.636207210977,34502.62257292982,0.0,-25058.31904953074,16504.6062493418,0.0,-7928.758135279451,16551.385934483744,0.0,-9753.945028356078,32538.6544683909,0.0,-7876.537218421305,17821.29470962201,0.0,0.0,0.0 
 01/01  16:00:00,0.0,-31721.840298244217,47603.70580743394,0.0,-31651.94478574423,25681.877432345445,0.0,-10885.41535029905,23620.812230275526,0.0,-13807.420963919392,45446.19719923675,0.0,-11179.642075568909,24003.635798054394,0.0,0.0,0.0 
 01/01  17:00:00,0.0,-32939.86166962433,49386.58950844942,0.0,-29801.31699973548,28724.60918060721,0.0,-11121.455038883998,25016.297963103312,0.0,-14467.320289637586,47442.74459313126,0.0,-11543.94045054128,24621.85843776679,0.0,0.0,0.0 
 01/01  18:00:00,0.0,-29923.211725354235,45639.25891369281,0.0,-25242.147819280744,29357.739589231438,0.0,-9781.938302822382,23454.861770586605,0.0,-12965.91588057932,43951.85607861896,0.0,-9992.569418575738,23364.97859760502,0.0,0.0,0.0 
 01/01  19:00:00,0.0,-20712.66950710834,32435.172167453955,0.0,-16598.425643943665,21850.65592203462,0.0,-6541.6831226306485,16497.352707492304,0.0,-8877.826997962236,30887.700393837546,0.0,-6718.462193060004,16767.752408504643,0.0,0.0,0.0 
 01/01  20:00:00,0.0,-15505.021387215316,24902.89166115787,0.0,-11877.733247557984,17383.95108445185,0.0,-4800.273449366698,12744.065895478323,0.0,-6501.860790859374,23340.00801232962,0.0,-4853.527921861496,12884.980759772336,0.0,0.0,0.0 
 01/01  21:00:00,0.0,-11642.192123142886,19169.498561115233,0.0,-8351.677830036706,13687.702415766611,0.0,-3509.1140928735826,9978.292338045174,0.0,-4671.028932951,17643.91515052715,0.0,-3396.6853910743034,9735.093475890351,0.0,0.0,0.0 
 01/01  22:00:00,0.0,-11490.16645438663,19303.627422491583,0.0,-7935.427259177176,14090.038880338898,0.0,-3363.525273999956,9993.532448473792,0.0,-4598.2499374711415,17809.804784834134,0.0,-3332.067691555593,10017.013428196347,0.0,0.0,0.0 
 01/01  23:00:00,0.0,-11365.590321474936,19421.14619808961,0.0,-7414.236006338654,14579.146963013205,0.0,-3313.5241165072694,10575.746383775027,0.0,-4518.0160716897435,18558.563635169357,0.0,-3242.210303128019,10527.97851765958,0.0,0.0,0.0 
 01/01  24:00:00,0.0,-11258.438905531444,19515.913398463235,0.0,-7230.116339384062,15342.656420891302,0.0,-3208.6097807562,10758.921694644285,0.0,-4426.369510891276,18808.796483589842,0.0,-3144.2848914033734,10743.945730786652,0.0,0.0,0.0 
 01/02  01:00:00,0.0,-11983.674489905452,19576.282547267332,0.0,-7071.810610548451,14781.505592081077,0.0,-3253.1297295187305,10377.683428578992,0.0,-4671.39485756249,18293.187859010886,0.0,-3228.723214858493,10485.929928144584,0.0,0.0,0.0 
 01/02  02:00:00,0.0,-12168.398178289688,19623.926396582032,0.0,-6797.85284051992,14419.285188485659,0.0,-3296.934995623395,10381.577219481298,0.0,-4832.284370441261,18337.27052315413,0.0,-3277.5535924359046,10506.861809450847,0.0,0.0,0.0 
 01/02  03:00:00,0.0,-12185.358324299827,19597.712931166057,0.0,-6524.494348356653,14094.57934269021,0.0,-3345.7624126652468,10489.30450780249,0.0,-4946.986365214986,18427.735883574034,0.0,-3318.6298854477623,10587.59733040142,0.0,0.0,0.0 
 01/02  04:00:00,0.0,-12179.801194113265,19586.402860896244,0.0,-6315.447030892664,14329.578105800165,0.0,-3264.580355388143,10516.748202766175,0.0,-4870.725803589788,18388.32703245289,0.0,-3239.2624181698106,10610.941873848564,0.0,0.0,0.0 
 01/02  05:00:00,0.0,-12167.369958374062,19592.335440777486,0.0,-6394.270246439261,15162.498451729101,0.0,-3181.2939325608363,10495.215778761289,0.0,-4793.2176494510595,18294.10445575863,0.0,-3159.4778577159595,10589.79310208966,0.0,0.0,0.0 
 01/02  06:00:00,0.0,-12156.533120208876,19618.730794538144,0.0,-6159.434708815505,14784.882275130722,0.0,-3229.210891142446,10595.610405453366,0.0,-4895.02030714512,18406.994801408375,0.0,-3204.503954130568,10674.384443530444,0.0,0.0,0.0 
 01/02  07:00:00,57.72521680448639,-534.0695283061086,11148.210646700449,1646.699330529563,1596.6335453024524,10715.726193861336,1439.8470970026356,1357.9387268860448,7011.708692159336,2874.398316418623,2869.2364123902785,12372.750811388467,1458.7076158799537,1391.9583127122635,7053.836574905956,0.0,0.0,0.0 
 01/02  08:00:00,102.95218889196137,7.857183053705133,6990.394003858201,2624.0533453070148,2624.0533453070148,8554.204565147113,672.0793290030391,672.0793290030391,4275.01838209962,1309.7238299725934,1309.7238299725934,7355.141655645636,701.2497833756443,701.2497833756443,4315.010394788483,0.0,0.0,0.0 
 01/02  09:00:00,0.0,-1125.3225891671643,8158.478192350215,0.0,-237.92198922073946,7185.100750275128,7.109104038707301,-65.13531058519465,4528.650287847037,101.39288900828008,89.44367969645949,7857.175687100062,71.88303072235976,28.170469833883535,4647.1890973843465,0.0,0.0,0.0 
 01/02  10:00:00,0.0,-2038.0782757499335,11665.54680822907,0.0,-486.5210290183283,10085.582865484843,0.0,-221.97075280861714,6264.298704034626,0.0,-219.34451197253098,10748.143137755573,0.0,-180.85874904254934,6342.809450179845,0.0,0.0,0.0 
